epoch,train_loss,val_loss,elapsed_s
79,8.700115e-04,0.000000e+00,2633.8
80,9.098970e-04,4.667167e-03,2684.6
81,7.763418e-04,0.000000e+00,2734.0
82,1.176356e-03,0.000000e+00,2783.3
83,1.024760e-03,0.000000e+00,2832.6
84,1.726408e-03,0.000000e+00,2882.1
85,1.159977e-03,3.996630e-03,2933.0
86,1.300575e-03,0.000000e+00,2982.3
87,2.032237e-02,0.000000e+00,3031.8
88,1.370508e-03,0.000000e+00,3081.2
89,1.613317e-03,0.000000e+00,3130.5
90,7.002317e-04,2.609733e-03,3181.5
91,6.792538e-04,0.000000e+00,3230.9
92,8.533749e-04,0.000000e+00,3280.2
93,8.197409e-04,0.000000e+00,3329.6
94,9.351910e-04,0.000000e+00,3379.0
95,1.661781e-03,2.912087e-01,3429.9
96,1.786569e-03,0.000000e+00,3479.4
97,7.092472e-04,0.000000e+00,3528.8
98,8.187313e-04,0.000000e+00,3578.2
99,1.921418e-02,0.000000e+00,3627.6
100,3.183095e-03,6.611204e-03,3678.5
101,1.210792e-03,0.000000e+00,3728.0
102,1.108024e-03,0.000000e+00,3777.4
103,7.494057e-04,0.000000e+00,3826.9
104,9.757242e-04,0.000000e+00,3876.3
105,1.092264e-03,6.971086e-03,3927.1
106,1.426363e-03,0.000000e+00,3976.5
107,1.182191e-03,0.000000e+00,4025.8
108,9.374489e-04,0.000000e+00,4075.2
109,9.800494e-04,0.000000e+00,4124.6
110,2.910541e-02,8.977933e-02,4175.5
111,1.197103e-02,0.000000e+00,4225.0
112,2.195470e-03,0.000000e+00,4274.3
113,1.418512e-03,0.000000e+00,4323.6
114,1.112301e-03,0.000000e+00,4373.0
115,1.194093e-03,2.942882e-02,4423.9
116,1.065844e-03,0.000000e+00,4473.3
117,1.025763e-03,0.000000e+00,4522.6
118,1.741923e-03,0.000000e+00,4572.0
119,1.011387e-03,0.000000e+00,4621.4
120,3.397573e-03,1.710537e-02,4672.3
121,1.217332e-03,0.000000e+00,4721.6
122,9.447141e-04,0.000000e+00,4771.0
123,1.645818e-03,0.000000e+00,4820.5
124,7.817110e-04,0.000000e+00,4869.8
125,1.664194e-02,2.531064e-01,4920.7
126,3.279887e-02,0.000000e+00,4970.1
127,4.268417e-03,0.000000e+00,5019.5
128,1.465210e-03,0.000000e+00,5068.9
129,1.067303e-03,0.000000e+00,5118.3
130,1.052861e-03,3.052586e-02,5169.4
131,7.720426e-04,0.000000e+00,5218.9
132,7.531534e-04,0.000000e+00,5268.2
133,8.662460e-04,0.000000e+00,5317.6
134,7.279939e-04,0.000000e+00,5366.9
135,8.538181e-04,1.940347e-02,5417.8
136,8.927510e-04,0.000000e+00,5467.2
137,8.079980e-04,0.000000e+00,5516.6
138,9.723327e-04,0.000000e+00,5566.0
139,7.895480e-04,0.000000e+00,5615.4
140,6.953438e-04,7.886426e-03,5666.4
141,6.962515e-04,0.000000e+00,5715.7
142,6.923406e-04,0.000000e+00,5765.2
143,7.180840e-04,0.000000e+00,5814.6
144,2.977429e-03,0.000000e+00,5864.0
145,6.088556e-04,1.430776e-02,5915.0
146,6.150734e-04,0.000000e+00,5964.3
147,5.936720e-04,0.000000e+00,6013.7
148,7.010829e-04,0.000000e+00,6063.0
149,1.538219e-03,0.000000e+00,6112.4
150,6.755514e-04,8.508466e-03,6163.3
151,2.290656e-03,0.000000e+00,6212.8
152,7.470599e-04,0.000000e+00,6262.2
153,5.531318e-04,0.000000e+00,6311.5
154,1.280283e-03,0.000000e+00,6360.9
155,6.755690e-04,3.094859e-03,6411.9
156,7.121999e-04,0.000000e+00,6461.3
157,1.022637e-03,0.000000e+00,6510.7
158,6.613281e-04,0.000000e+00,6560.1
159,8.953081e-04,0.000000e+00,6609.5
160,6.895362e-04,3.003563e-03,6660.5
161,1.048681e-03,0.000000e+00,6709.8
162,1.649485e-03,0.000000e+00,6759.2
163,7.207381e-04,0.000000e+00,6808.6
164,7.499333e-04,0.000000e+00,6858.0
165,8.003667e-04,1.182962e-02,6908.9
166,7.768862e-04,0.000000e+00,6958.3
167,8.027865e-04,0.000000e+00,7007.7
168,1.960806e-03,0.000000e+00,7057.0
169,5.990031e-04,0.000000e+00,7106.4
170,7.203574e-04,2.648196e+00,7157.3
171,9.101367e-04,0.000000e+00,7206.7
172,2.604317e-03,0.000000e+00,7256.1
173,1.427664e-03,0.000000e+00,7305.5
174,6.930233e-04,0.000000e+00,7354.9
175,9.347219e-04,1.140399e-02,7405.9
176,9.436504e-04,0.000000e+00,7455.2
177,8.017867e-04,0.000000e+00,7504.6
178,9.511302e-04,0.000000e+00,7554.1
179,8.773077e-04,0.000000e+00,7603.3
180,7.744490e-04,6.024415e-03,7654.3
181,9.607687e-04,0.000000e+00,7703.6
182,1.152567e-03,0.000000e+00,7753.0
183,1.041264e-03,0.000000e+00,7802.4
184,9.710120e-04,0.000000e+00,7851.8
185,9.279717e-04,1.761764e-02,7902.7
186,1.061380e-03,0.000000e+00,7952.2
187,1.294276e-03,0.000000e+00,8001.6
188,9.534580e-04,0.000000e+00,8050.9
189,2.299704e-03,0.000000e+00,8100.3
190,1.095931e-03,1.175173e-01,8151.2
191,8.865135e-04,0.000000e+00,8200.3
192,9.846327e-04,0.000000e+00,8249.7
193,1.039847e-03,0.000000e+00,8299.1
194,2.029126e-03,0.000000e+00,8348.5
195,1.083726e-03,1.278760e+00,8399.4
196,1.141282e-03,0.000000e+00,8448.8
197,9.082742e-04,0.000000e+00,8498.1
198,9.322382e-04,0.000000e+00,8547.5
199,1.209091e-03,0.000000e+00,8596.8
200,1.601402e-03,7.653839e-03,8647.7
201,8.317798e-04,0.000000e+00,8697.1
202,1.523422e-03,0.000000e+00,8746.6
203,1.051547e-03,0.000000e+00,8796.1
204,9.779557e-04,0.000000e+00,8845.6
205,1.207620e-03,3.586515e+00,8896.5
206,1.111259e-03,0.000000e+00,8945.8
207,9.658261e-04,0.000000e+00,8995.1
208,1.086824e-03,0.000000e+00,9044.5
209,1.283515e-03,0.000000e+00,9093.9
210,2.124306e-03,3.488768e-02,9144.9
211,1.240288e-03,0.000000e+00,9194.3
212,1.030973e-03,0.000000e+00,9243.7
213,1.145801e-03,0.000000e+00,9293.2
214,1.139147e-03,0.000000e+00,9342.7
215,1.564789e-03,1.711051e+00,9393.7
216,1.285636e-03,0.000000e+00,9443.1
217,1.131801e-03,0.000000e+00,9492.6
218,1.324625e-03,0.000000e+00,9542.0
219,1.003708e-03,0.000000e+00,9591.4
220,1.078246e-03,2.322490e-02,9642.3
221,1.269317e-03,0.000000e+00,9691.7
222,1.150328e-03,0.000000e+00,9741.1
223,1.157392e-03,0.000000e+00,9790.5
224,1.438198e-03,0.000000e+00,9840.0
225,1.037145e-03,1.699752e+00,9890.9
226,1.235787e-03,0.000000e+00,9940.3
227,6.212269e-04,0.000000e+00,9989.7
228,5.841758e-04,0.000000e+00,10039.1
21,2.648687e-03,0.000000e+00,90.8
22,2.996428e-03,0.000000e+00,180.8
23,1.211027e-02,0.000000e+00,270.7
24,2.075449e-03,0.000000e+00,359.5
25,1.155962e-03,1.066361e-02,450.8
26,2.031980e-03,0.000000e+00,539.2
27,7.195417e-03,0.000000e+00,627.9
28,3.865598e-03,0.000000e+00,716.7
29,8.672419e-04,0.000000e+00,805.3
30,1.094100e-03,5.226591e-03,896.6
31,1.738406e-02,0.000000e+00,985.2
32,1.128245e-02,0.000000e+00,52.5
33,1.229003e-03,0.000000e+00,101.7
34,4.451749e-03,0.000000e+00,151.0
35,3.078685e-03,3.733061e-03,201.3
36,7.033268e-04,0.000000e+00,249.8
37,8.221671e-04,0.000000e+00,298.4
38,2.585824e-02,0.000000e+00,346.9
39,7.553717e-03,0.000000e+00,395.4
40,4.841389e-03,4.345880e-03,445.4
41,9.876446e-04,0.000000e+00,493.8
42,7.530075e-04,0.000000e+00,542.3
43,7.162205e-04,0.000000e+00,590.8
44,1.157449e-02,0.000000e+00,639.3
45,2.955375e-03,7.333478e-03,689.2
46,1.164629e-03,0.000000e+00,737.7
47,7.647777e-04,0.000000e+00,786.1
48,7.395958e-04,0.000000e+00,834.6
49,8.221253e-04,0.000000e+00,883.0
50,1.281744e-03,2.949916e-03,933.0
51,9.675786e-04,0.000000e+00,981.5
52,1.193829e-02,0.000000e+00,1030.0
53,1.341930e-03,0.000000e+00,1078.5
54,7.961373e-04,0.000000e+00,1126.9
55,6.306552e-04,3.942273e-03,1176.9
56,8.318960e-04,0.000000e+00,1225.3
57,9.198711e-04,0.000000e+00,1273.8
58,6.960262e-04,0.000000e+00,1322.2
21,2.822552e-03,0.000000e+00,90.2
22,2.577864e-03,0.000000e+00,178.4
23,1.445772e-02,0.000000e+00,266.5
24,2.481770e-03,0.000000e+00,354.5
25,1.765946e-03,3.046907e-03,444.0
26,2.973440e-03,0.000000e+00,531.7
27,1.471461e-03,0.000000e+00,619.4
28,5.757225e-02,0.000000e+00,707.5
29,3.289912e-02,0.000000e+00,794.9
30,2.089155e-02,6.460163e-02,886.1
31,1.519852e-02,0.000000e+00,972.9
32,4.545944e-03,0.000000e+00,1060.5
33,3.630334e-03,0.000000e+00,1118.1
34,1.602470e-03,0.000000e+00,1166.6
35,9.929507e-04,3.712410e-03,1216.7
36,9.812056e-04,0.000000e+00,1265.4
37,1.486853e-03,0.000000e+00,1314.4
38,1.222188e-02,0.000000e+00,1363.0
39,6.873972e-03,0.000000e+00,1412.0
40,1.692842e-03,8.328948e-03,1462.2
41,2.078804e-03,0.000000e+00,1510.9
42,9.297300e-04,0.000000e+00,1559.7
43,1.323522e-03,0.000000e+00,1608.6
44,7.927910e-04,0.000000e+00,1657.2
45,6.399408e-04,4.610689e-03,1707.3
46,1.220781e-02,0.000000e+00,1755.8
47,8.202964e-03,0.000000e+00,1804.3
48,1.104533e-03,0.000000e+00,1852.8
49,8.587466e-04,0.000000e+00,1901.8
50,8.957423e-04,3.712311e-03,1952.1
51,8.292700e-04,0.000000e+00,2000.8
52,1.043681e-03,0.000000e+00,2049.3
53,1.636625e-02,0.000000e+00,2097.9
54,1.733105e-03,0.000000e+00,2146.6
55,8.684202e-04,3.705861e-03,2196.7
56,6.041607e-04,0.000000e+00,2245.4
57,5.323002e-04,0.000000e+00,2294.1
58,3.899717e-03,0.000000e+00,2342.6
59,2.280494e-02,0.000000e+00,2391.1
60,1.877524e-03,5.640012e-01,2441.2
61,1.049015e-03,0.000000e+00,2489.7
62,7.840431e-04,0.000000e+00,2538.2
63,7.120946e-04,0.000000e+00,2586.7
64,7.986260e-04,0.000000e+00,2635.1
65,7.905495e-04,1.767036e-02,2685.1
66,1.049965e-03,0.000000e+00,2733.6
67,6.842428e-04,0.000000e+00,2782.1
26,1.054547e-03,0.000000e+00,75.5
27,4.855429e-02,0.000000e+00,165.9
28,5.580008e-03,0.000000e+00,254.1
29,1.608839e-03,0.000000e+00,341.8
30,1.394423e-03,6.902353e-03,431.6
31,4.122505e-03,0.000000e+00,519.3
32,9.698942e-04,0.000000e+00,607.0
33,1.029423e-03,0.000000e+00,694.7
34,1.646068e-02,0.000000e+00,782.5
35,3.313228e-03,3.299817e-03,872.3
36,1.188315e-03,0.000000e+00,960.1
37,1.261488e-03,0.000000e+00,1048.0
38,9.084317e-04,0.000000e+00,1135.7
39,1.500816e-03,0.000000e+00,1223.5
40,8.256691e-04,3.828900e-03,1313.7
41,2.050544e-02,0.000000e+00,1401.8
42,5.174756e-02,0.000000e+00,1489.8
43,3.131399e-02,0.000000e+00,1577.5
44,2.749557e-02,0.000000e+00,1665.3
26,1.023429e-03,0.000000e+00,81.0
27,1.448070e-03,0.000000e+00,168.5
28,7.822394e-04,0.000000e+00,255.6
29,5.485558e-02,0.000000e+00,343.0
30,3.868553e-02,8.050521e-02,432.8
31,2.847148e-02,0.000000e+00,520.4
32,2.512345e-02,0.000000e+00,607.8
33,2.447226e-02,0.000000e+00,695.1
34,2.275571e-02,0.000000e+00,782.5
35,2.151869e-02,1.109369e-01,872.5
36,1.838696e-02,0.000000e+00,959.8
37,1.717083e-02,0.000000e+00,1046.9
38,1.185669e-02,0.000000e+00,1133.9
39,1.468251e-02,0.000000e+00,1221.4
40,1.750748e-02,1.208003e-01,1311.2
41,1.770280e-02,0.000000e+00,1398.4
42,1.278636e-02,0.000000e+00,1485.6
43,1.033631e-02,0.000000e+00,1572.8
44,1.055874e-02,0.000000e+00,1659.7
45,9.133133e-03,1.090027e-01,1749.5
46,7.851913e-03,0.000000e+00,1836.5
47,1.281334e-02,0.000000e+00,1923.7
48,9.312945e-03,0.000000e+00,2010.7
49,8.990463e-03,0.000000e+00,2097.7
50,4.239616e-03,1.000027e-01,2187.3
51,2.198473e-02,0.000000e+00,2274.5
52,1.163210e-02,0.000000e+00,2361.6
53,5.301385e-03,0.000000e+00,2448.9
54,7.004964e-03,0.000000e+00,2535.7
55,9.049935e-03,5.557070e-02,2625.5
56,3.972685e-03,0.000000e+00,2712.6
57,7.599904e-03,0.000000e+00,2799.9
58,6.723362e-03,0.000000e+00,2887.4
59,2.507565e-03,0.000000e+00,2974.4
60,6.372222e-03,9.349627e-02,3063.8
61,1.017826e-02,0.000000e+00,3150.8
62,1.074276e-02,0.000000e+00,3238.0
63,2.053564e-03,0.000000e+00,3325.2
64,1.100258e-02,0.000000e+00,3412.3
65,8.685913e-03,7.746438e-02,3501.6
66,2.904436e-03,0.000000e+00,3588.9
67,2.201720e-03,0.000000e+00,3679.7
68,1.471835e-03,0.000000e+00,3770.6
69,1.395392e-03,0.000000e+00,3861.7
70,1.091300e-03,5.276498e-02,3953.3
71,1.026355e-03,0.000000e+00,4040.4
72,1.272018e-03,0.000000e+00,4127.5
73,1.069222e-03,0.000000e+00,4214.7
74,1.702132e-03,0.000000e+00,4301.9
75,8.612997e-04,6.947228e-02,4391.3
76,2.320680e-03,0.000000e+00,4478.6
77,2.657304e-03,0.000000e+00,4565.7
78,1.396038e-03,0.000000e+00,4652.9
79,1.271156e-02,0.000000e+00,4740.1
80,1.585051e-03,3.301398e-02,4829.7
81,1.161273e-03,0.000000e+00,4916.5
82,5.013917e-03,0.000000e+00,5003.7
83,1.252377e-03,0.000000e+00,5090.8
84,1.095702e-03,0.000000e+00,5178.0
85,9.955119e-04,7.760532e-02,5267.6
86,1.030168e-03,0.000000e+00,5354.4
87,8.618678e-04,0.000000e+00,5441.2
88,8.676599e-04,0.000000e+00,5528.3
89,1.266087e-03,0.000000e+00,5615.5
90,1.027698e-03,2.789480e-02,5705.1
91,1.012942e-03,0.000000e+00,5792.2
92,1.538464e-02,0.000000e+00,5879.3
93,1.864156e-03,0.000000e+00,5966.5
94,1.127373e-03,0.000000e+00,6053.9
95,9.365745e-04,2.844776e-02,6143.6
96,8.209432e-04,0.000000e+00,6230.7
97,7.806532e-04,0.000000e+00,6317.6
98,7.939477e-04,0.000000e+00,6404.7
99,1.067752e-03,0.000000e+00,6491.8
100,6.839119e-04,2.377517e-02,6581.5
101,1.548419e-03,0.000000e+00,6668.6
102,2.324993e-02,0.000000e+00,6755.3
103,6.243437e-03,0.000000e+00,6842.5
104,1.809361e-03,0.000000e+00,6929.7
105,1.143655e-03,4.346882e-02,7019.3
106,9.544089e-04,0.000000e+00,7106.2
107,8.914158e-04,0.000000e+00,7192.8
108,7.256885e-04,0.000000e+00,7280.0
109,1.435591e-03,0.000000e+00,7367.0
110,8.497553e-04,2.279097e-02,7456.7
111,7.952937e-04,0.000000e+00,7543.8
112,3.640085e-03,0.000000e+00,7630.9
113,1.048871e-03,0.000000e+00,7718.1
114,8.145515e-04,0.000000e+00,7805.2
115,7.677038e-04,2.490729e-02,7894.9
116,1.025225e-03,0.000000e+00,7982.0
117,8.222843e-04,0.000000e+00,8069.0
118,1.038591e-02,0.000000e+00,8155.9
119,2.145903e-03,0.000000e+00,8242.9
120,1.635828e-03,3.438837e-02,8332.7
121,8.078960e-04,0.000000e+00,8419.9
122,8.527141e-04,0.000000e+00,8506.9
123,7.953610e-04,0.000000e+00,8593.7
124,8.490429e-04,0.000000e+00,8680.9
125,1.388460e-02,4.184727e-02,8770.7
126,1.290965e-03,0.000000e+00,8857.9
127,9.509627e-04,0.000000e+00,8944.9
128,6.859221e-04,0.000000e+00,9031.7
129,7.183388e-04,0.000000e+00,9118.9
130,6.753112e-04,1.190253e-01,9208.6
131,9.163970e-04,0.000000e+00,9295.8
132,7.347747e-04,0.000000e+00,9383.0
133,8.257518e-04,0.000000e+00,9470.1
134,8.966731e-04,0.000000e+00,9556.9
135,1.031268e-03,3.870982e-02,9646.6
136,9.157446e-04,0.000000e+00,9733.7
137,8.546266e-04,0.000000e+00,9820.8
138,1.583603e-03,0.000000e+00,9908.0
139,2.022266e-03,0.000000e+00,9994.8
140,8.081957e-04,3.514071e-02,10084.5
141,7.740329e-04,0.000000e+00,10171.6
142,9.314977e-04,0.000000e+00,10258.7
143,1.245640e-03,0.000000e+00,10345.9
144,1.793379e-03,0.000000e+00,10432.7
145,8.928516e-04,4.574563e-02,10522.4
146,1.410297e-03,0.000000e+00,10609.6
147,8.703180e-04,0.000000e+00,10696.7
148,1.870617e-03,0.000000e+00,10784.0
149,1.150162e-03,0.000000e+00,10871.4
150,1.000607e-03,9.703249e-01,10961.0
151,1.052089e-03,0.000000e+00,11048.1
152,1.547928e-03,0.000000e+00,11135.3
153,1.448552e-03,0.000000e+00,11222.3
154,1.241771e-03,0.000000e+00,11284.4
155,1.926090e-03,2.423364e+00,11334.2
156,1.642241e-03,0.000000e+00,11382.5
157,1.384582e-03,0.000000e+00,11430.8
158,1.247708e-03,0.000000e+00,11478.9
159,1.404372e-03,0.000000e+00,11527.2
160,1.519642e-03,3.137902e-02,11576.9
161,1.767408e-03,0.000000e+00,11625.2
162,1.538043e-03,0.000000e+00,11673.5
163,3.458676e-03,0.000000e+00,11721.6
164,1.098573e-03,0.000000e+00,11769.8
165,1.108805e-03,8.076445e-02,11819.6
166,1.216088e-03,0.000000e+00,11867.8
167,1.796442e-03,0.000000e+00,11916.0
168,1.435661e-03,0.000000e+00,11964.2
169,1.455571e-03,0.000000e+00,12012.5
170,1.477601e-03,1.544045e-01,12062.4
171,1.491921e-03,0.000000e+00,12110.6
26,1.440404e-03,0.000000e+00,55.4
27,9.178687e-04,0.000000e+00,104.9
28,5.940899e-02,0.000000e+00,153.9
29,6.710735e-02,0.000000e+00,204.0
30,2.594711e-02,3.066918e-02,256.7
31,1.271366e-02,0.000000e+00,308.4
32,5.140564e-03,0.000000e+00,358.8
33,4.931689e-03,0.000000e+00,409.1
34,5.575288e-03,0.000000e+00,458.6
35,3.104099e-03,6.105314e-03,509.3
36,1.091153e-03,0.000000e+00,558.8
37,1.252100e-03,0.000000e+00,607.8
38,9.312475e-04,0.000000e+00,656.7
39,9.753756e-03,0.000000e+00,706.1
40,2.816222e-03,3.570868e-03,756.9
41,1.272257e-03,0.000000e+00,805.9
42,1.166832e-03,0.000000e+00,854.8
43,8.157587e-04,0.000000e+00,904.2
44,1.438935e-03,0.000000e+00,954.5
45,1.684112e-03,3.964888e-03,1005.5
46,9.931446e-04,0.000000e+00,1054.7
47,1.125429e-03,0.000000e+00,1104.6
48,1.982342e-02,0.000000e+00,1153.7
49,4.077429e-03,0.000000e+00,1202.8
50,1.706557e-03,5.680609e-03,1254.2
51,6.618319e-04,0.000000e+00,1303.5
52,8.378817e-04,0.000000e+00,1353.3
53,7.045022e-04,0.000000e+00,1402.4
54,8.652586e-03,0.000000e+00,1452.3
55,4.034361e-02,2.027885e-02,1502.8
56,8.598111e-03,0.000000e+00,1551.7
57,4.359177e-03,0.000000e+00,1601.3
58,1.653040e-03,0.000000e+00,1650.5
59,1.069672e-03,0.000000e+00,1700.1
60,1.274731e-03,7.154448e-03,1750.7
61,9.554566e-04,0.000000e+00,1799.6
62,6.770582e-04,0.000000e+00,1849.4
63,5.807638e-04,0.000000e+00,1898.6
64,7.043431e-04,0.000000e+00,1948.4
65,2.153050e-03,4.366984e-01,1999.3
66,7.502788e-03,0.000000e+00,2048.6
67,9.854466e-04,0.000000e+00,2098.2
68,5.992595e-04,0.000000e+00,2148.0
69,5.475963e-04,0.000000e+00,2197.3
70,7.224773e-04,2.335680e-03,2248.6
71,7.000378e-04,0.000000e+00,2298.1
72,8.285533e-03,0.000000e+00,2347.4
73,1.156346e-03,0.000000e+00,2397.2
74,7.724757e-04,0.000000e+00,2446.9
75,6.307826e-04,7.278226e-03,2497.8
76,5.670813e-04,0.000000e+00,2547.4
77,7.659671e-04,0.000000e+00,2596.8
78,8.214856e-04,0.000000e+00,2646.1
79,1.037626e-03,0.000000e+00,2695.9
80,1.840691e-02,1.452123e-01,2746.8
81,3.271172e-02,0.000000e+00,2795.5
82,8.000068e-03,0.000000e+00,2844.3
83,6.603166e-03,0.000000e+00,2893.2
84,2.825614e-03,0.000000e+00,2942.0
85,2.213724e-03,1.608486e-02,2992.4
86,1.338341e-03,0.000000e+00,3041.3
87,1.386920e-03,0.000000e+00,3089.9
88,8.814436e-04,0.000000e+00,3138.8
89,7.995834e-04,0.000000e+00,3187.6
90,1.307242e-03,2.191825e-01,3238.0
91,5.843842e-03,0.000000e+00,3286.8
92,1.180368e-03,0.000000e+00,3335.7
93,9.209867e-04,0.000000e+00,3384.4
94,8.793840e-04,0.000000e+00,3433.2
95,1.051229e-03,7.804685e-03,3483.5
96,1.074744e-03,0.000000e+00,3532.3
97,1.116512e-03,0.000000e+00,3581.2
98,1.678243e-03,0.000000e+00,3630.1
99,1.276267e-03,0.000000e+00,3678.8
100,1.036518e-03,4.608124e-03,3729.2
101,1.486039e-03,0.000000e+00,3778.0
102,1.533738e-03,0.000000e+00,3826.9
103,2.267281e-03,0.000000e+00,3875.7
104,1.886748e-03,0.000000e+00,3924.5
105,7.995038e-04,5.654680e-01,3975.2
106,3.584828e-03,0.000000e+00,4023.9
107,2.027749e-03,0.000000e+00,4072.6
108,7.865656e-04,0.000000e+00,4121.3
109,3.581510e-02,0.000000e+00,4170.0
110,2.754336e-02,1.704586e-02,4220.2
111,7.667512e-03,0.000000e+00,4269.0
112,4.718163e-03,0.000000e+00,4317.7
113,2.660123e-03,0.000000e+00,4366.3
114,1.757115e-03,0.000000e+00,4415.0
115,1.247662e-03,6.476590e-03,4465.2
116,1.311423e-03,0.000000e+00,4513.9
117,4.223561e-03,0.000000e+00,4562.5
118,4.484164e-03,0.000000e+00,4611.1
119,1.284629e-03,0.000000e+00,4659.8
120,9.809158e-04,1.092271e-02,4710.0
121,9.144157e-04,0.000000e+00,4758.7
122,1.804585e-03,0.000000e+00,4807.4
123,9.573430e-04,0.000000e+00,4856.1
124,1.062914e-03,0.000000e+00,4904.8
125,8.660695e-03,1.229932e-02,4955.0
126,1.109057e-03,0.000000e+00,5003.7
127,8.533413e-04,0.000000e+00,5052.4
128,8.032937e-04,0.000000e+00,5101.1
129,6.815558e-04,0.000000e+00,5149.8
130,7.393941e-04,1.191310e-01,5200.0
131,9.546673e-04,0.000000e+00,5248.7
132,6.695599e-04,0.000000e+00,5297.5
133,8.127394e-04,0.000000e+00,5346.2
134,4.757440e-03,0.000000e+00,5395.0
135,1.113728e-03,1.323513e-01,5445.1
136,9.234505e-04,0.000000e+00,5493.8
137,6.862823e-04,0.000000e+00,5542.5
138,6.893022e-04,0.000000e+00,5591.2
139,6.765694e-04,0.000000e+00,5640.0
140,1.987452e-03,7.749373e-03,5690.2
141,7.070749e-04,0.000000e+00,5738.9
142,6.334958e-04,0.000000e+00,5787.5
143,8.979477e-04,0.000000e+00,5836.2
144,1.838318e-02,0.000000e+00,5884.9
145,9.674047e-03,6.086087e-03,5935.1
146,1.648180e-03,0.000000e+00,5983.9
147,1.008289e-03,0.000000e+00,6032.6
148,8.129479e-04,0.000000e+00,6081.2
149,7.452544e-04,0.000000e+00,6129.9
150,7.801528e-04,6.499329e-03,6180.1
151,9.367440e-04,0.000000e+00,6228.8
152,4.376596e-03,0.000000e+00,6277.6
153,7.763543e-04,0.000000e+00,6326.3
154,8.164992e-04,0.000000e+00,6375.0
155,7.242302e-04,6.384444e-02,6425.2
156,5.817919e-04,0.000000e+00,6473.9
157,1.933965e-03,0.000000e+00,6522.6
158,7.016792e-04,0.000000e+00,6571.3
